日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2026-01-16,5434,崇越,1614,"3,037","542,008,047",331.50,341.00,331.50,336.50,16.67,118,81,33
2026-01-15,5434,崇越,1486,"3,759","485,329,529",325.50,332.00,319.00,330.00,16.34,-35,163,41
2026-01-14,5434,崇越,1702,"4,693","542,732,444",308.00,324.00,307.00,324.00,16.05,397,-30,64
2026-01-13,5434,崇越,1304,"2,473","403,575,212",304.50,314.00,304.50,307.00,15.21,415,-60,13
2026-01-12,5434,崇越,531,"2,372","162,525,762",309.00,310.00,303.50,304.00,15.06,35,-29,2
2026-01-09,5434,崇越,382,"1,222","115,279,021",302.00,303.00,298.00,302.50,14.98,66,3,-7
2026-01-08,5434,崇越,428,"1,911","129,476,376",307.00,307.00,300.00,301.50,14.93,-50,-31,5
2026-01-07,5434,崇越,906,"1,791","276,060,276",303.50,307.00,301.00,307.00,15.21,130,116,-22
2026-01-06,5434,崇越,571,"1,258","172,779,668",299.50,303.00,299.50,302.50,14.98,114,-35,-2
2026-01-05,5434,崇越,732,"1,154","218,789,100",301.00,301.50,295.50,299.00,14.81,-22,-63,3
2026-01-02,5434,崇越,708,"1,011","209,855,834",292.00,298.50,291.00,296.50,14.69,-122,-40,-7
2025-12-31,5434,崇越,657,"1,224","190,201,367",289.50,292.50,286.50,291.00,14.41,-72,-32,0
2025-12-30,5434,崇越,534,"1,064","154,739,476",291.00,291.00,288.00,289.50,14.34,-102,12,-3
2025-12-29,5434,崇越,637,"1,116","187,063,406",293.00,299.50,291.00,292.00,14.46,-98,43,9
2025-12-26,5434,崇越,642,"1,141","188,628,242",299.00,299.00,292.00,292.00,14.46,139,-201,-5
2025-12-24,5434,崇越,336,479,"99,933,668",300.00,300.50,296.00,296.00,14.66,75,-173,1
2025-12-23,5434,崇越,351,587,"104,697,424",302.00,302.00,296.50,297.50,14.74,29,-160,1
2025-12-22,5434,崇越,612,"1,139","183,500,129",302.00,302.00,298.50,300.00,14.86,181,-154,0
2025-12-19,5434,崇越,501,596,"149,066,005",295.50,298.50,294.50,297.50,14.74,183,-157,4
2025-12-18,5434,崇越,654,"1,335","192,251,208",297.00,297.00,292.00,292.00,14.46,-96,-227,1
2025-12-17,5434,崇越,604,518,"182,601,000",300.00,306.00,300.00,300.50,14.88,114,-176,6
2025-12-16,5434,崇越,743,"1,106","221,233,608",299.50,301.50,295.00,297.50,14.74,78,-282,2
2025-12-15,5434,崇越,617,913,"185,773,801",301.50,303.50,299.50,299.50,14.83,111,-218,2
2025-12-12,5434,崇越,237,383,"72,407,719",305.50,307.00,303.50,305.50,15.13,8,3,2
2025-12-11,5434,崇越,643,"1,355","197,228,622",307.50,311.00,303.50,303.50,15.03,-74,14,5
2025-12-10,5434,崇越,606,844,"185,442,118",306.50,307.00,304.50,305.50,15.13,15,0,-7
2025-12-09,5434,崇越,586,"2,018","179,732,804",304.00,309.50,304.00,306.00,15.16,-52,-2,5
2025-12-08,5434,崇越,506,"4,295","154,307,527",306.00,306.00,301.00,305.50,15.13,-71,1,-6
2025-12-05,5434,崇越,461,"1,013","140,709,233",303.00,306.00,301.50,306.00,15.16,91,0,5
2025-12-04,5434,崇越,613,"3,155","185,958,767",304.50,307.00,300.50,302.00,14.96,22,-215,2
2025-12-03,5434,崇越,454,"1,229","138,233,488",307.00,307.00,301.00,304.50,15.08,-12,-65,-7
2025-12-02,5434,崇越,432,590,"130,511,326",298.00,305.00,297.50,304.00,15.06,104,1,-2
2025-12-01,5434,崇越,433,"1,328","129,336,401",301.50,301.50,296.50,298.00,14.76,-61,8,-68
2025-11-28,5434,崇越,371,519,"112,281,400",303.00,303.50,300.50,302.50,14.98,-156,-53,6
2025-11-27,5434,崇越,431,589,"129,893,852",305.00,305.00,299.50,301.00,14.91,-220,6,-4
2025-11-26,5434,崇越,722,801,"215,423,673",295.00,299.50,295.00,299.50,14.83,-164,37,3
2025-11-25,5434,崇越,493,664,"145,369,311",299.00,299.00,292.50,294.50,14.59,-288,0,2
2025-11-24,5434,崇越,872,858,"255,529,988",290.00,295.00,290.00,293.00,14.51,13,1,6
2025-11-21,5434,崇越,512,896,"148,293,165",289.00,294.50,287.50,287.50,14.24,-144,1,2
2025-11-20,5434,崇越,431,736,"127,269,159",294.00,296.50,292.00,295.00,14.61,-103,47,5
2025-11-19,5434,崇越,1146,"1,921","331,545,962",293.00,293.50,286.00,286.50,14.19,-496,50,-5
2025-11-18,5434,崇越,1059,"3,469","314,625,250",307.00,307.00,292.50,295.00,14.61,87,-147,-28
2025-11-17,5434,崇越,393,"1,093","121,410,071",307.50,310.00,306.00,308.00,15.26,65,-24,-17
2025-11-14,5434,崇越,481,"7,437","147,547,875",306.00,308.50,305.00,306.50,15.18,-58,15,0
2025-11-13,5434,崇越,716,"1,820","224,951,691",311.00,317.00,310.50,311.50,15.43,34,-82,-1
2025-11-12,5434,崇越,1024,"1,939","319,203,632",314.00,316.00,309.00,311.00,15.40,49,-110,-13
2025-11-11,5434,崇越,2000,"3,459","636,061,507",320.00,324.50,314.00,314.00,15.55,-610,59,-30
2025-11-10,5434,崇越,1077,"1,243","361,565,332",334.00,338.50,331.00,334.50,16.57,340,-470,10
2025-11-07,5434,崇越,536,888,"177,072,100",331.00,333.00,328.00,331.00,16.39,45,3,-3
2025-11-06,5434,崇越,1416,"1,421","474,623,039",333.00,338.00,332.00,335.00,16.59,223,-462,23
2025-11-05,5434,崇越,1223,"1,874","404,346,188",332.00,333.50,327.00,332.00,16.44,-38,2,-14
2025-11-04,5434,崇越,958,"1,714","329,766,971",351.00,351.00,339.50,339.50,16.82,109,-6,-16
