日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2026-01-07,6257,矽格,11680,"8,409","1,367,324,727",116.00,118.50,115.00,116.50,20.77,-110,-710,101
2026-01-06,6257,矽格,12142,"8,093","1,399,519,305",116.00,116.50,113.50,116.00,20.68,651,-715,202
2026-01-05,6257,矽格,16712,"11,833","1,889,933,324",118.00,118.00,111.50,113.00,20.14,-2017,-433,-618
2026-01-02,6257,矽格,27540,"19,290","3,291,482,540",119.50,124.00,116.00,117.00,20.86,-129,-381,-563
2025-12-31,6257,矽格,28158,"21,784","3,322,150,220",115.50,121.50,115.00,116.50,20.77,-4441,-757,-95
2025-12-30,6257,矽格,38597,"26,478","4,422,642,037",110.50,118.50,110.00,115.00,20.50,-904,-369,168
2025-12-29,6257,矽格,23609,"18,943","2,538,820,494",109.50,111.00,103.50,109.00,19.43,-3716,-87,508
2025-12-26,6257,矽格,29410,"20,881","3,176,018,447",101.50,111.00,101.50,109.50,19.52,6520,-3173,1961
2025-12-24,6257,矽格,16889,"10,800","1,728,604,223",99.60,105.50,99.50,101.00,18.00,2803,-2254,466
2025-12-23,6257,矽格,8748,"6,058","869,434,198",102.00,102.00,98.60,98.70,17.59,-35,-2240,-126
2025-12-22,6257,矽格,11941,"8,354","1,204,231,819",99.00,102.00,98.80,101.00,18.00,4835,-2178,705
2025-12-19,6257,矽格,7567,"5,231","737,146,059",96.00,98.70,95.80,97.30,17.34,1676,-2165,466
2025-12-18,6257,矽格,5812,"3,974","555,817,212",96.20,96.70,95.10,95.10,16.95,1179,-2819,11
2025-12-17,6257,矽格,6922,"4,740","671,387,900",97.20,98.10,96.20,96.50,17.20,1861,-3239,-223
2025-12-16,6257,矽格,8549,"6,930","827,686,732",97.40,99.30,95.30,96.50,17.20,1113,-2797,-364
2025-12-15,6257,矽格,11921,"9,912","1,182,799,010",99.90,101.00,98.10,98.10,17.49,-3014,-2875,-53
2025-12-12,6257,矽格,8911,"6,739","908,131,447",103.00,103.50,100.50,102.50,18.27,-2399,-37,-187
2025-12-11,6257,矽格,18282,"13,597","1,875,162,748",99.60,105.50,99.00,103.00,18.36,-2228,-195,917
2025-12-10,6257,矽格,7270,"6,087","714,702,469",97.30,99.50,96.60,98.60,17.58,-432,-355,73
